0	-1	244.873	244.873	244.873
1	0	255	255	255
2	0	255	255	255
3	0	255	255	255
4	0	255	255	255
5	0	255	255	255
6	0	255	255	255
7	0	255	255	255
8	0	255	255	255
9	0	255	255	255
10	0	255	255	255
11	0	255	255	255
12	0	255	255	255
13	0	255	255	255
14	0	255	255	255
15	0	255	255	255
16	0	255	255	255
17	0	255	255	255
18	0	255	255	255
19	0	255	255	255
20	0	255	255	255
21	0	255	255	255
22	0	255	255	255
23	0	255	255	255
24	0	255	255	255
25	0	255	255	255
26	0	255	255	255
27	0	255	255	255
28	0	255	255	255
29	0	255	255	255
30	0	255	255	255
31	0	255	255	255
32	0	255	255	255
33	0	255	255	255
34	0	255	255	255
35	0	255	255	255
36	0	255	255	255
37	0	255	255	255
38	0	255	255	255
39	0	255	255	255
40	0	255	255	255
41	0	255	255	255
42	0	255	255	255
43	0	255	255	255
44	0	255	255	255
45	0	255	255	255
46	0	255	255	255
47	0	255	255	255
48	0	255	255	255
49	0	255	255	255
50	0	255	255	255
51	0	255	255	255
52	0	255	255	255
53	0	255	255	255
54	0	255	255	255
55	0	255	255	255
56	0	255	255	255
57	0	255	255	255
58	0	255	255	255
59	0	255	255	255
60	0	255	255	255
61	0	255	255	255
62	0	255	255	255
63	0	255	255	255
64	0	255	255	255
65	0	255	255	255
66	0	255	255	255
67	0	255	255	255
68	0	255	255	255
69	0	255	255	255
70	0	255	255	255
71	0	255	255	255
72	0	255	255	255
73	0	255	255	255
74	0	255	255	255
75	0	255	255	255
76	0	255	255	255
77	0	255	255	255
78	0	255	255	255
79	0	255	255	255
80	0	255	255	255
81	0	252.736	253.125	253.049
82	0	255	255	255
83	0	255	255	255
84	0	255	255	255
85	0	255	255	255
86	0	255	255	255
87	0	255	255	255
88	0	255	255	255
89	0	255	255	255
90	0	255	255	255
91	0	255	255	255
92	0	255	255	255
93	0	255	255	255
94	0	255	255	255
95	0	255	255	255
96	0	255	255	255
97	0	255	255	255
98	0	255	255	255
99	0	255	255	255
100	0	255	255	255
101	0	255	255	255
102	0	255	255	255
103	0	255	255	255
104	0	255	255	255
105	0	255	255	255
106	0	255	255	255
107	0	255	255	255
108	0	255	255	255
109	0	255	255	255
110	0	255	255	255
111	0	255	255	255
112	0	255	255	255
113	0	255	255	255
114	0	255	255	255
115	0	255	255	255
116	0	255	255	255
117	0	255	255	255
118	0	255	255	255
119	0	255	255	255
120	0	255	255	255
121	0	255	255	255
122	0	255	255	255
123	0	255	255	255
124	0	255	255	255
125	0	255	255	255
126	0	255	255	255
127	0	255	255	255
128	0	255	255	255
129	0	255	255	255
130	0	255	255	255
131	0	255	255	255
132	0	255	255	255
133	0	255	255	255
134	0	255	255	255
135	0	255	255	255
136	0	255	255	255
137	0	255	255	255
138	0	255	255	255
139	0	255	255	255
140	0	255	255	255
141	0	255	255	255
142	0	255	255	255
143	0	255	255	255
144	0	255	255	255
145	0	255	255	255
146	0	255	255	255
147	0	255	255	255
148	0	255	255	255
149	0	255	255	255
150	0	255	255	255
151	0	255	255	255
152	0	255	255	255
153	0	255	255	255
154	0	255	255	255
155	0	255	255	255
156	0	255	255	255
157	0	255	255	255
158	0	255	255	255
159	0	255	255	255
160	0	255	255	255
161	0	255	255	255
162	-1	200.362	201.589	202.277
163	0	255	255	255
164	0	252.894	252.806	252.815
165	0	254.934	254.934	254.934
166	0	253.263	253.091	253.242
167	0	254.831	254.817	254.81
168	0	255	255	255
169	0	255	255	255
170	0	255	255	255
171	0	255	255	255
172	0	254.858	254.858	254.858
173	0	254.84	254.84	254.84
174	0	255	255	255
175	0	254.689	254.749	254.639
176	0	254.834	255	254.964
177	0	254.277	254.868	254.698
178	0	254.861	254.983	254.964
179	0	255	255	255
180	0	255	255	255
181	0	254.63	254.964	254.887
182	0	254.704	255	254.925
183	0	254.981	254.981	254.981
184	0	254.997	254.99	254.969
185	0	247.325	248.866	252.913
186	0	252.136	253.022	253.94
187	0	255	255	255
188	0	255	255	255
189	0	255	255	255
190	0	255	255	255
191	0	255	255	255
192	0	255	255	255
193	0	255	255	255
194	0	254.662	254.898	255
195	0	254.932	254.93	255
196	0	254.883	254.931	255
197	0	254.794	254.954	255
198	0	254.813	254.895	255
199	0	254.716	254.899	255
200	0	254.969	254.983	254.997
201	0	254.953	254.972	254.994
202	0	255	255	255
203	0	255	255	255
204	0	255	255	255
205	0	255	255	255
206	0	255	255	255
207	0	255	255	255
208	0	255	255	255
209	0	255	255	255
210	0	255	255	255
211	0	255	255	255
212	0	255	255	255
213	0	255	255	255
214	0	255	255	255
215	0	255	255	255
216	0	255	255	255
217	0	255	255	255
218	0	255	255	255
219	0	254.931	254.931	254.867
220	0	254.959	254.937	254.875
221	0	255	255	254.882
222	0	255	255	255
223	0	255	255	255
224	0	254.984	254.997	254.942
225	0	254.997	255	254.956
226	0	255	255	255
227	0	255	255	255
228	0	255	255	255
229	0	254.861	254.861	254.861
230	0	255	255	255
231	0	254.53	254.622	254.887
232	0	254.773	254.837	254.964
233	0	254.025	254.341	254.828
234	0	253.115	253.383	254.367
235	0	253.945	254.211	254.474
236	0	248.115	250.758	253.599
237	0	255	255	255
238	0	255	255	255
239	0	255	255	255
240	0	255	255	255
241	0	255	255	255
242	0	255	255	255
243	0	254.856	254.914	254.914
244	0	255	255	255
245	-1	54.2451	53.7647	53.7941
246	0	251.352	251.11	251.139
247	-1	49.1538	47.5538	48.3846
248	-1	111	109.864	109.831
249	0	252.847	252.743	252.833
250	-1	40.5597	39.597	43.2575
251	250	20.5041	18.3488	22.8883
252	250	42.796	25.6474	17.2217
253	-1	126.451	92.2222	64.5486
254	-1	69.531	37.8217	13.7791
255	254	87.9512	49.8415	18.7398
256	-1	161.551	106.055	51.198
257	-1	140.808	210.195	191.271
258	-1	112.018	183.676	164.01
259	-1	144.52	210.512	191.91
260	-1	93.7703	158.816	139.984
261	-1	26.9655	67.6034	57.6724
262	-1	88.3022	157.709	138.662
263	-1	139.159	204.917	185.047
264	-1	71.4731	125.038	107.495
265	0	254.045	254.457	254.504
266	-1	62.8846	72.6154	102.543
267	-1	24.15	29.2214	41.2714
268	-1	73.5276	99.4488	148.634
269	-1	126.048	159.397	226.475
270	-1	107.952	133.11	199.787
271	-1	31.0299	35.903	48.4254
272	271	18.6806	31.7361	59.8194
273	-1	94.5654	133.255	210.042
274	-1	120.876	157.766	234.587
275	-1	35.5152	52.0455	78.7424
276	-1	18.5636	29.3091	43.8364
277	-1	126.399	160.684	232.55
278	-1	24.5	32.7667	43.75
279	-1	73.1184	98.4449	171.567
280	-1	108.36	134.42	206.951
281	0	254.095	254.429	254.495
282	-1	26.4738	26.1071	29.8976
283	282	26.3048	32.1048	39.0262
284	282	25.0106	28.4418	24.7804
285	-1	87.6517	86.8258	50.7598
286	285	93.1333	93.6273	51.9818
287	285	73.8957	76.1871	40.8282
288	285	79.3204	81.0719	46.8862
289	285	87.7003	88.2691	54.4862
290	-1	45.1143	40.5686	19.0629
291	-1	90.8138	85.5135	49.7477
292	291	98.1696	94.1413	51.5674
293	-1	42	39.6714	18.6996
294	-1	87.4695	85.8817	56.3047
295	-1	37.4821	35.0634	17.8898
296	-1	92.3239	90.9542	53.4331
297	296	67.5257	66.1067	36.8577
298	296	46.8411	43.7384	26.9371
299	296	32.115	26.6549	16.1995
300	296	37.1358	32.7715	16.957
301	-1	91.6655	88.9113	48.8157
302	301	93.4521	92.2367	48.5266
303	301	94.7433	89.68	47.3
304	301	96.5786	92.7095	51.2
305	301	92.8136	98.6983	61.7898
306	-1	26.9394	34.7273	28.7576
307	-1	125.52	217.039	229.234
308	-1	24.4063	36.2813	48.1719
309	308	15.8489	24.3709	30.8599
310	-1	85.2707	90.6594	195
311	-1	18.7126	19.7904	52.006
312	-1	74.9078	83.7679	191.478
313	-1	19.6237	22.4077	44.7387
314	-1	97.9914	126.307	214.462
315	-1	50.4693	61.8939	106.631
316	-1	10.6767	21.4569	59.0172
317	-1	71.253	90.788	150.27
318	0	252.119	252.848	254.185
319	0	255	255	255
320	0	255	255	255
321	0	255	255	255
322	0	255	255	255
323	0	255	255	255
324	0	251.617	251.927	251.927
325	0	255	255	255
326	0	254.804	254.834	254.834
327	0	255	255	255
328	0	254.965	254.969	254.969
329	0	255	255	254.991
330	0	253.679	253.674	253.682
331	250	23.7594	22.9156	26.3375
332	250	31.4536	29.7766	33.3436
333	250	31.6429	20.4708	17.7695
334	250	50.3113	26.4738	12.3554
335	250	84.9321	42.9321	13.0357
336	256	151.761	98.806	55.9366
337	254	50.3333	50.15	26.2833
338	258	95.3414	166.502	146.1
339	-1	36.9589	71.2192	60.1918
340	259	151.529	226.326	206.006
341	259	151.377	222.481	202.525
342	259	141.529	207.634	190.168
343	259	139.853	212.5	190.393
344	-1	22.5694	33.6603	25.6699
345	-1	53.2238	87.0839	74.0909
346	0	254.385	254.731	254.742
347	0	251.698	252.656	253.199
348	0	247.687	249.053	250.564
349	267	42.5952	45.0714	58.9127
350	-1	253.824	254.191	254.565
351	350	252.431	252.873	254.526
352	350	247.113	248.961	252.744
353	273	118.954	152.806	225.29
354	273	134.835	163.632	243.623
355	273	83.4164	110.026	196.351
356	273	85.9446	113.025	203.867
357	277	127.94	156.739	231.954
358	-1	87.6186	115.859	193.628
359	358	88.0054	113.341	192.599
360	-1	127.489	157.289	234.972
361	-1	31.5679	34.7037	62.5062
362	0	254.253	254.478	254.431
363	-1	90.9722	90.2708	74.9722
364	-1	130.89	193.497	207.963
365	364	124.71	198.874	209.594
366	364	124.306	209.571	218.554
367	364	123.951	206.512	210.153
368	-1	34.2303	34.2725	22.0702
369	368	27.8565	25.9367	16.1983
370	368	31.6775	30.0812	18.1833
371	368	39.6506	37.5924	24.3544
372	368	53.1994	49.5393	29.677
373	368	36.6488	36.7411	23.8988
374	368	41.9215	36.8037	25.7984
375	368	26.3272	24.8325	15.7016
376	368	26.0894	26.202	15.0927
377	368	44.4733	38.4866	23.0214
378	368	27.9256	21.8237	12.0055
379	368	37.3234	31.2211	16.3333
380	-1	98.2944	93.3634	51.2467
381	380	94.4373	87.664	48.424
382	380	94.8803	87.5437	43.6764
383	380	95.9838	90.9027	51.3784
384	380	97.6938	92.2303	53.7921
385	-1	24.913	39.2174	25.3768
386	-1	130.183	216.856	223.567
387	386	153.199	216.935	226.564
388	386	134.253	218.16	231.505
389	386	123.43	214.887	225.295
390	308	17.0502	26.4833	34.5167
391	310	79.5465	78.7286	197.833
392	310	72.7264	79.2964	205.358
393	310	75.5741	76.5463	193.037
394	313	17.1436	19.0894	43.0325
395	-1	81.7211	104.199	184.275
396	316	26.8678	38.6696	87.7489
397	-1	117.495	136.321	203.843
398	397	109.11	131.768	200.638
399	0	254.497	254.5	254.579
400	0	255	255	255
401	0	255	255	255
402	0	255	255	255
403	0	255	255	255
404	0	255	255	255
405	0	255	255	255
406	0	255	255	255
407	0	244.455	244.455	244.455
408	0	255	255	255
409	0	255	255	255
410	0	255	255	255
411	0	253.588	253.588	253.588
412	250	31.6509	30.8077	34.2219
413	250	27.7892	21.241	22.1928
414	250	45.4672	23.612	10.5464
415	250	87.6602	47.0809	16.6472
416	256	136.72	96.8187	68.456
417	256	175.122	110.87	48.8575
418	256	180.719	114.655	48.2362
419	-1	138.261	209.958	190.496
420	258	102.13	178.175	157.532
421	258	111.302	185.06	165.985
422	258	112.292	182.611	163.572
423	-1	88.2884	148.022	127.925
424	259	147.812	214.226	192.9
425	-1	107.436	175.357	153.968
426	344	30.8489	46.3094	35.5468
427	344	44.7397	44.7397	44.7397
428	0	254.969	254.969	254.969
429	0	254.876	254.866	254.871
430	0	239.081	239.502	239.691
431	0	255	255	255
432	0	255	255	255
433	0	252.383	253.299	254.113
434	273	121.018	147.539	205.563
435	273	83.2185	113.281	192.265
436	273	77.9556	99.4403	179.065
437	277	127.882	153.021	233.641
438	358	93.1958	118.513	200.516
439	277	130.861	155.853	236.514
440	-1	29.8918	33.5175	46.6696
441	440	27.8968	29.5929	47.5074
442	440	32.5734	30.6332	36.4647
443	0	253.834	254.185	253.971
444	-1	26.1237	22.8495	39.7849
445	-1	92.9034	102.844	172.679
446	364	149.361	208.174	214.09
447	-1	22.3322	44.4196	59.7343
448	364	126.247	209.368	219.09
449	368	24.1149	25.7586	17.7379
450	-1	130.186	194.193	210.133
451	450	133.383	202.282	209.586
452	368	14.0351	35.5	47.443
453	-1	130.616	209.657	218.67
454	453	135.44	213.123	220.347
455	453	135.694	211.203	218.114
456	453	132.178	213.319	220.965
457	-1	88.2708	89.0505	54.556
458	368	26.8173	23.9071	13.7115
459	368	34.4	31.6031	17.475
460	380	99.4423	88.8673	48.57
461	380	99.6317	91.0972	45.5601
462	380	93.759	90.9229	45.3084
463	380	101.61	96.9198	53.4585
464	-1	43.8244	29.7939	29.1298
465	464	33.5414	22.6509	28.0858
466	386	132.1	212.791	218.9
467	386	133.825	220.038	229.073
468	-1	33.0581	67.7419	76.1419
469	386	132.286	215.481	227.976
470	386	128.756	214.451	227.54
471	308	18.4882	27.7867	35.8839
472	310	77.2604	78.213	183.497
473	-1	16.4938	20.1801	53.6491
474	473	13.1326	16.9767	36.8837
475	473	22.5856	31.1952	40.2112
476	-1	252.683	253.077	253.568
477	476	251.957	252.194	252.519
478	397	136.093	162.083	209.802
479	-1	21.3993	30.9496	85.7734
480	0	254.282	254.426	254.539
481	0	255	255	255
482	0	255	255	255
483	0	255	255	255
484	0	255	255	255
485	0	255	255	255
486	0	255	255	255
487	0	254.979	254.979	254.979
488	-1	80.3784	80.3784	80.3784
489	0	254.967	254.967	254.967
490	0	255	255	255
491	0	255	255	255
492	0	253.823	253.934	253.837
493	-1	129.058	115.975	104.383
494	250	45.7983	30.2102	20.9432
495	250	71.4	41.2881	19.8305
496	-1	169.938	123.804	87.7536
497	256	155.45	99.9936	49.476
498	256	184.507	118.933	52.4664
499	-1	137.626	95.8826	41.4826
500	419	160.553	218.257	199.763
501	258	126.219	193.767	175.162
502	-1	158.262	223.381	204.543
503	258	112.205	184.121	164.055
504	259	140.076	208.786	189.384
505	259	134.522	194.952	177.513
506	259	146.61	207.822	186.903
507	-1	86.251	137.889	117.136
508	0	239.782	239.652	239.578
509	0	254.93	254.971	254.997
510	0	254.991	254.991	254.977
511	0	254.995	254.964	254.898
512	0	255	255	255
513	0	255	255	255
514	0	255	255	255
515	0	243.25	246.996	253.125
516	-1	50.3256	65.7519	111.512
517	277	131.48	156.56	234.539
518	-1	27.4706	29.15	51.3412
519	518	29.7592	31.5	48.8822
520	518	29.6121	33.5066	43.934
521	518	24.6553	33.0114	36.3533
522	518	45.8395	45.9263	49.8763
523	440	21.5829	20.6878	24.1519
524	0	254.027	254.442	254.412
525	-1	101.975	95.6517	65.6816
526	444	13.4729	29.5419	59.1527
527	364	142.687	207.538	213.96
528	364	139.56	206.349	213.615
529	364	121.758	185.099	193.983
530	-1	68.1994	67.6013	50.2444
531	-1	50.1398	68.9892	113.527
532	450	154.618	219.015	227.112
533	-1	89.7215	126.987	134.196
534	453	136.038	217.142	225.288
535	-1	75.5515	114.279	123.097
536	453	133.345	212.407	219.414
537	453	132.862	208.393	214.543
538	457	96.6162	94.7323	54.5152
539	368	41.366	38.1094	18.3434
540	380	92.6803	88.2163	51.9663
541	380	99.1517	92.2062	52.2038
542	-1	131.014	117.479	88.1127
543	-1	35.3656	23.1935	14.6918
544	-1	106.877	81.5588	100.147
545	-1	157.89	130.3	156.664
546	464	53.8655	37.8655	50.8772
547	386	144.866	220.327	225.483
548	386	121.932	217.173	222.434
549	386	129.285	215.008	227.748
550	386	130.251	215.571	227.725
551	386	129.952	209.041	220.169
552	308	20.2632	28.6148	36.0024
553	310	76.3824	77.3588	192.212
554	473	18.3153	20.2141	46.0306
555	473	19.071	27.144	30.641
556	476	250.839	251.444	251.482
557	476	255	255	255
558	476	255	255	255
559	476	252.202	253.669	253.959
560	-1	43.6875	62.2143	102.827
561	0	254.534	254.619	254.612
562	0	255	255	255
563	0	255	255	255
564	0	255	255	255
565	0	255	255	255
566	0	255	255	255
567	0	255	255	255
568	0	255	255	255
569	0	248.968	248.968	248.968
570	0	253.749	253.667	253.667
571	0	254.888	254.978	254.978
572	0	253.766	253.931	253.598
573	0	253.406	253.425	252.886
574	-1	92.457	57.4811	20.89
575	-1	250.006	249.802	249.073
576	250	95.3291	59.0479	32.4473
577	250	111.422	63.7573	24.3641
578	256	188.995	127.025	63.5539
579	256	181.261	120.292	55.9938
580	-1	42.7763	40.1053	18.1579
581	258	117.202	181.779	165.426
582	502	162.66	228.21	208.061
583	258	123.206	186.818	166.718
584	259	145.368	218.883	200.368
585	258	100.577	166.902	149.951
586	-1	31.4701	40.6097	34.5128
587	507	77.7379	131.714	114.937
588	259	152.077	212.305	193.095
589	0	254.644	254.683	254.681
590	0	254.989	254.989	254.937
591	0	255	255	255
592	0	255	255	255
593	0	255	255	255
594	0	255	255	255
595	0	254.69	254.778	254.767
596	-1	23.4218	25.1782	35.8182
597	-1	106.105	126.294	211.087
598	518	33.0259	34.4595	59.5631
599	518	22.0033	29.7566	34.8717
600	518	37.6537	44.4651	46.8217
601	518	22.3827	30.6684	33.6684
602	518	28.8617	36.5793	39.6398
603	-1	73.6867	75.8635	79.5984
604	440	30.8417	29.7739	33.2387
605	0	254.344	254.696	254.475
606	-1	39.9075	33.2832	17.0289
607	364	133.954	209.347	216.622
608	-1	51.0207	88.3679	96.601
609	364	144.436	207.872	216.03
